post_id,post_date,is_published,email_sent_at,inbox_sent_at,type,audience,title,subtitle,podcast_url
160020406.banner-blindness,2025-03-28T06:59:43.947Z,true,,,newsletter,everyone,Bannerová slepota,"Bannerová slepota je jev, při kterém uživatelé přehlížejí části rozhraní připomínající reklamu, i když obsahují důležité nebo užitečné informace.",
159950230.task-oriented-ux,2025-03-27T07:03:38.676Z,true,,,newsletter,everyone,UX zaměřené na úkoly,"Task-oriented UX je návrhový přístup, který staví do centra pozornosti potřeby uživatele a usnadňuje dokončení konkrétních úkolů.",
159886547.lazy-loading,2025-03-26T06:59:37.431Z,true,,,newsletter,everyone,Lazy loading,"Lazy loading je technika, která výrazně zrychluje načítání webových stránek. Načítá pouze to, co uživatel skutečně potřebuje – a to ve chvíli, kdy to potřebuje.",
159772198.65,2025-04-09T05:59:38.038Z,true,2025-04-09T05:59:39.450Z,2025-04-09T05:59:39.450Z,newsletter,everyone,Fibonacci místo 4px-gridu: ŘSoW#65,AI mění složení produktových týmů. CSS dostane funkce. Nahraďte 4px-grid Fibonacciho posloupností. Z interakce se vytratil fyzický kontakt. Google Discover se mění. Zkuste si starý macOS.,
159745358.ooux,2025-03-25T05:59:33.813Z,true,,,newsletter,everyone,OOUX: objektově orientované UX,"Objektově orientované UX je návrhový přístup, který staví design na objektech, jejich vlastnostech a vztazích. Ne na úkolech uživatele.",
159706372.quantity-leads-to-quality,2025-03-23T22:24:24.244Z,true,,,newsletter,everyone,Kvantita plodí kvalitu,"Kvantita plodí kvalitu je princip vývoje produktů, který dává přednost rychlé iteraci a množství výstupů před časnou dokonalostí, aby přinesl zpětnou vazbu, vhled a lepší uživatelský zážitek.",
159609750.mailinput-com,2025-03-23T06:59:32.534Z,true,,,newsletter,everyone,Mailinput.com ověří adresu a zlepší doručitelnost e-mailů ,"MailInput.com — Bezplatný nástroj pro ověřování e-mailových adres, který se připojuje k poštovnímu serveru, aby ověřil existenci schránky a odhalil jednorázové adresy.",
159584420.fitts-law,2025-03-22T06:59:49.079Z,true,,,newsletter,everyone,Fittsovo pravidlo,"Fittsův zákon představuje psychologický princip popisující vztah mezi vzdáleností, velikostí cíle a rychlostí jeho dosažení; klíčový pro návrh efektivních uživatelských rozhraní.",
159514391.dont-repeat-yourself,2025-03-21T06:59:37.665Z,true,,,newsletter,everyone,DRY – Don’t Repeat Yourself,"DRY neboli Don’t Repeat Yourself je princip, který pomáhá vývojářům psát přehlednější a efektivnější kód tím, že snižuje zbytečné opakování práce.",
159464640.64,2025-04-01T05:59:49.950Z,true,2025-04-01T05:59:50.096Z,2025-04-01T05:59:50.096Z,newsletter,everyone,Klikněte zde: ŘSoW#64,Grid vs flexbox. Designové tokeny mění design systémy. Jak dosáhnout stejného stínu na všech platformách? Počítačové hry bez bariér. Připraví nás AI o kouzlo webu? Dopisy šéfů v IT.,
159441379.pixel-perfect,2025-03-20T06:59:42.436Z,true,,,newsletter,everyone,Pixel perfect,"Pixel perfect – přístup k vývoji webů a aplikací, kde finální verze přesně odpovídá návrhu designéra. Naráží však na technické výzvy, proto je efektivnější pracovat s design systémem.",
159278039.regex-helper,2025-03-18T06:59:44.970Z,true,,,newsletter,everyone,RegEx Helper – generátor a vysvětlovač regulárních výrazů,"AI nástroj pro generování, testování a pochopení regulárních výrazů. Převádí popis vzoru na odpovídající regulární výraz s podrobným vysvětlením a možností okamžitého testování.",
159209057.magic-link,2025-03-17T06:59:36.004Z,true,,,newsletter,everyone,Magic link,Autentizace kouzelným odkazem je metoda přihlášení bez hesla. Uživatel obdrží jednorázový odkaz e-mailem a získá okamžitý přístup ke svému účtu.,
159174202.user-delight-curve,2025-03-16T12:11:49.223Z,true,,,newsletter,everyone,Křivka uspokojení,"Křivka uživatelského uspokojení – ukazuje, jak se proměňuje spokojenost uživatelů v čase a jak spokojenost ovlivňuje jejich zapojení, retenci a loajalitu.",
159152828.guerrilla-testing,2025-03-15T22:55:01.216Z,true,,,newsletter,everyone,Guerrilla testing,"Guerrilla testing je jednoduchá metoda testování, při níž získáváme zpětnou vazbu od uživatelů v jejich běžném prostředí, například v kavárně nebo na ulici.",
159098473.63,2025-03-25T06:59:41.764Z,true,2025-03-25T06:59:41.881Z,2025-03-25T06:59:41.881Z,newsletter,everyone,NEPIŠTE VELKÝMI PÍSMENY: ŘSoW#63,Scameři útočí na poddomény. Plán pro návrhářské lídry. Aplikace kazí zážitek ze služeb. Kreativní karty pomáhají s nápady. Zdroje pro sekundární výzkum. Umíte zvolit správný graf?,
159034554.editorial-style-guide,2025-03-14T00:38:35.244Z,true,,,newsletter,everyone,Editorial style guide,"Editorial style guide je soubor pravidel, která pomáhají udržet konzistentní, srozumitelný a profesionální ráz psaného obsahu. Používá se k zajištění jednotného stylu komunikace napříč různými kanály.",
159004128.cookies,2025-03-13T20:20:07.756Z,true,,,newsletter,everyone,Cookies,"Cookies jsou malé textové soubory uložené v prohlížeči, které umožňují personalizaci, sledování a autentizaci uživatelů. Regulace cookies se zpřísňují, přičemž nové alternativy se stále hledají.",
158864872.maya,2025-03-12T06:59:31.120Z,true,,,newsletter,everyone,MAYA: Most Advanced Yet Acceptable,"Princip MAYA pomáhá v UX designu vyvažovat inovace s povědomostí, aby byly produkty přijatelné a snadno osvojitelné.",
158833591.microsoft-clarity,2025-03-11T11:03:29.921Z,true,,,newsletter,everyone,"Microsoft Clarity ukáže, jak lidé procházejí váš web a jak nízko doscrollují na stránkách","Microsoft Clarity – analytický nástroj pro vizualizaci chování uživatelů na webu prostřednictvím záznamů relací, teplotních map kliknutí a sledování posouvání stránky.",
158828722.62,2025-03-19T06:59:35.777Z,true,2025-03-19T06:59:35.958Z,2025-03-19T06:59:35.958Z,newsletter,everyone,101 dnů do účinnosti zákona o přístupnosti: ŘSoW#62,Ve Figmě můžou na jednom projektu pracovat dva týmy. 101 dnů do účinnosti zákona o přístupnosti. Jak spravovat robots.txt. Přehled karet pro facilitaci. Report z konference Muovo.,
158808367.job-story,2025-03-10T23:06:51.168Z,true,,,newsletter,everyone,Job story,"Job story popisuje uživatelské potřeby pro vývoj softwaru. Zaměřuje se na kontext, motivaci a očekávaný výsledek, což pomáhá soustředit se při vývoji na hledání řešení s velkou užitečností.",
158477350.zero-ui,2025-03-05T23:36:48.541Z,true,,,newsletter,everyone,Zero UI,"Zero UI – koncept interakce s technologiemi bez tradičních rozhraní, využívající hlas, gesta, umělou inteligenci a v budoucnu i ovládání myšlenkami.",
158351006.favicon-io,2025-03-04T07:19:27.780Z,true,,,newsletter,everyone,Favicon.io vytvoří ikonu z písmene nebo emoji,"Favicon.io je ideálním nástrojem, pokud potřebujete rychle vytvořit favikonu bez nutnosti pokročilých grafických dovedností. Stačí vybrat písmeno a font nebo emoji.",
158245777.wysiwyg,2025-03-03T06:59:52.875Z,true,,,newsletter,everyone,What You See Is What You Get,"WYSIWYG nástroje umožňují vizuální tvorbu webových stránek bez znalosti kódování. Sledujeme jejich vzestup, úpadek a novou budoucnost s no-code platformami.",
158227671.pozvanka-na-webinar,2025-03-02T15:03:00.461Z,true,,,podcast,everyone,Jak si naklikat web bez cizí pomoci,Pozvánka na webinář,
158195922.design-iteration,2025-03-02T06:59:31.534Z,true,,,newsletter,everyone,Iterace,"Iterace představuje opakovaný proces postupného vylepšování produktu nebo systému na základě testování, zpětné vazby a analýzy. Využívá se v produktovém managementu, designu i programování.",
158192528.zeigarnik-effect,2025-03-01T21:30:21.134Z,true,,,newsletter,everyone,Jev Zeigarnikové,"Jev Zeigarnikové je psychologický jev, podle něhož si lidé lépe pamatují nedokončené nebo přerušené úkoly než ty dokončené. Efekt způsobuje mentální napětí, které udržuje tyto úkoly v paměti.",
158098114.you-are-not-the-user,2025-02-28T13:59:27.820Z,true,,,newsletter,everyone,You are not the user,"Vy nejste uživatelé – slogan odkazuje k mylnému předpokladu, že ostatní lidé sdílejí naše potřeby a očekávání. Při návrhu webů a aplikací předcházíme chybným rozhodnutím uživatelským výzkumem.",
157955512.slovnicek,2025-02-26T12:08:05.708Z,true,,,page,everyone,Slovníček,,
157955429.retrospective,2025-02-27T06:59:42.309Z,true,,,newsletter,everyone,Retrospektiva,Retrospektiva je setkání projektového týmu nad reflexí uplynulé práce. Spolupracovníci se na ní snaží identifikovat úspěchy a hledají možnosti zlepšení s cílem zvýšit efektivitu a spolupráci.,
157924880.61,2025-03-14T06:59:34.975Z,true,2025-03-14T06:59:35.089Z,2025-03-14T06:59:35.089Z,newsletter,everyone,Pojmenováváte vrstvy ve Figmě? ŘSoW#61,Jak na lo-fi. Druhy uživatelského testování. Návod k pojmenovávání objektů ve Figmě. Jak se liší marketingový a uživatelský výzkum? Hlasoví asistenti mění povahu microcopy. Převezmou design uživatelé?,
157923057.jak-si-naklikat-web-bez-cizi-pomoci,2025-02-25T22:40:50.644Z,true,2025-02-25T22:40:50.786Z,2025-02-25T22:40:50.786Z,podcast,everyone,Jak si naklikat web bez cizí pomoci,Pozvánka na webinář,
157870733.form-follows-function,2025-02-25T10:15:01.219Z,true,,,newsletter,everyone,Forma následuje funkci,"Princip forma sleduje funkci představuje designérský a architektonický princip, který vzhled a tvar objektů podřizuje jeho funkci nebo účelu i na úkor estetiky a dalších hodnot.",
157768556.fontjoy,2025-02-24T06:59:52.795Z,true,,,newsletter,everyone,FontJoy páruje fonty levou zadní,"Fontjoy je bezplatný online nástroj využívající umělou inteligenci k automatickému navrhování harmonických kombinací písem pro design, web a branding.",
157745555.hero-section,2025-02-23T19:15:33.683Z,true,,,newsletter,everyone,Hero section,"Hero sekce dominuje prvnímu dojmu webu. Přitahuje pozornost vizuálem, nadpisem a výzvou k akci. Posiluje branding a konverze, ale může zpomalit načítání a snížit engagement pod foldem.",
157702317.archetype,2025-02-22T21:03:12.118Z,true,,,newsletter,everyone,Archetyp,Archetypy jsou abstraktní uživatelské modely definující celou skupinu uživatelů. Jsou založené na výzkumu a pomáhají vytvářet intuitivní digitální produkty.,
157587604.eye-tracking,2025-02-21T06:59:42.804Z,true,,,newsletter,everyone,Eye-Tracking,"Oční kamera sleduje pohyb očí při interakci s uživatelským rozhraním. Pomáhá zjistit, kam se lidé dívají, co přehlížejí a jak optimalizovat návrh pro lepší použitelnost.",
157583573.defensive-design,2025-02-20T22:53:50.950Z,true,,,newsletter,everyone,Defenzivní design,"Defenzivní design předchází chybám, usnadňuje jejich pochopení a umožňuje snadné zotavení, čímž zlepšuje uživatelskou zkušenost.",
157456634.60,2025-03-10T06:59:30.711Z,true,2025-03-10T06:59:30.898Z,2025-03-10T06:59:30.898Z,newsletter,everyone,Testování s banánem: ŘSoW#60,"Přístupnost datových vizualizací. Strategické frameworky jsou past. Aplikace zaniknou, říká šéf MS. Poláci mají jazykový model. Test banánem. Pong v tabech prohlížeče a brašna s nářadím a slovníček.",
157367698.hemingway-app,2025-02-18T04:25:41.324Z,true,,,newsletter,everyone,Hemingway vás naučí psát jasně a stručně,"Hemingway je bezplatná online aplikace pro úpravu textu, která zvýrazňuje složité věty, stylistické chyby a nadbytečná slova, aby byl váš anglicky psaný obsah čtivější a srozumitelnější.",
157251001.pangram,2025-02-17T06:01:14.215Z,true,,,newsletter,everyone,Běloučký kůň úpěl ďábelské ódy,"Pangram je věta, která obsahuje všechna písmena dané abecedy alespoň jednou. Používá se v typografii nebo kaligrafii k testování a procvičování.",
157249285.wireflow-co,2025-02-16T13:29:33.608Z,true,,,newsletter,everyone,S Wireflow.co navrhnete průchod aplikací nebo webem,"Wireflow.co je bezplatný online nástroj, který umožňuje vytvářet prototypy uživatelských průchodů webem nebo aplikacemi. ",
157173139.skeleton-screen,2025-02-14T23:57:15.737Z,true,,,newsletter,everyone,Skeleton screen,"Skeleton screen zlepšuje uživatelskou přívětivost při načítání obsahu tím, že zobrazuje obrysy prvků místo prázdných obrazovek nebo rotujících indikátorů načítání obsahu.",
157110146.gigo,2025-02-14T06:59:54.284Z,true,,,newsletter,everyone,"GIGO: Garbage In, Garbage Out","Špatné vstupy vedou ke špatným výstupům. Pokud UX design vychází z chybných nebo nekvalitních podkladů, výsledný produkt bude trpět špatnou použitelností a nesplní očekávání uživatelů ani zadavatelů.",
157107556.59,2025-02-26T06:59:43.101Z,true,2025-02-26T06:59:43.221Z,2025-02-26T06:59:43.221Z,newsletter,everyone,OKLCH jde po RGB: Řekni si o web #59,Chodí vám výzvy k platbě za neoprávněně užité fotografie? 10 důvodů nekvalitního designu. Vizualizace proměnných ve Figmě. Přístupnost není jen pár opatření. Designéři mají rádi OKLCH.,
157105178.teslers-law,2025-02-13T22:43:39.769Z,true,,,newsletter,everyone,Teslerovo pravidlo a teorie vodní postele,"Teslerův zákon říká, že složitost systému nelze eliminovat – lze ji pouze přesunout na uživatele. Teorie vodní postele předpokládá, že složitost potlačená na jednom místě vyhřezne nečekaně na jiném.",
156850902.it-depends,2025-02-12T00:19:02.875Z,true,,,newsletter,everyone,To záleží! Důvěřujte mi.,It depends! Trust me. – Designérská odpověď vyjadřující závislost řešení na kontextu a nutnost důvěry v odborné rozhodování. Klíčová fráze ilustrující složitost designového procesu.,
156785561.58,2025-02-19T11:50:51.994Z,true,2025-02-19T11:50:52.149Z,2025-02-19T11:50:52.149Z,newsletter,everyone,Dlouhé animace škodí: Řekni si o web #58,"Efekty delší 500 ms škodí. Mapy.cz jsou příliš sexy, aby nevydělávaly. Návod na funkční dokumentaci design systému. Variabilní hyperčitelné písmo. Škodolibý Caps-Lock.",
156783757.jakobs-law,2025-02-09T13:28:36.613Z,true,,,newsletter,everyone,Jakobovo pravidlo,"UX zákon Jakoba Nielsena říká, že uživatelé očekávají, že nové weby budou fungovat stejně jako ty, které již znají. Dodržování zavedených vzorců usnadňuje orientaci a zlepšuje uživatelský zážitek.",
156759103.formsubmit,2025-02-08T22:51:40.922Z,true,,,newsletter,everyone,FormSubmit.co pošle data z formuláře e-mailem,"FormSubmit.co odesílá formuláře e-mailem bez programování. Jednoduché nasazení, žádná registrace, podpora přesměrování po odeslání, kopie pro odesilatele a webhooky.",
156759101.crap,2025-02-10T05:59:49.182Z,true,,,newsletter,everyone,CRAP,"CRAP (Contrast, Repetition, Alignment, Proximity) jsou základní principy vizuálního designu, které zajišťují přehlednost, konzistentnost a uživatelskou přívětivost.",
156667581.lorem-ipsum,2025-02-07T14:28:13.611Z,true,,,newsletter,everyone,Lorem ipsum,"Lorem ipsum je označení pro slepý text používaný v návrhu webů a aplikací k testování designu. Pomáhá vizualizovat návrh tam, kde chybí obsah.",
